observation_key,provider_key,product_code,week_ending,trx_count,nrx_count,sales_units,version_no
OBS-33-1-3,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-07-26,13,4,26,1
OBS-33-1-4,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-08-02,10,3,20,1
OBS-33-1-5,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-08-09,37,12,74,1
OBS-33-1-6,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-08-16,36,12,72,1
OBS-33-1-7,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-08-23,38,12,76,1
OBS-33-1-8,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-08-30,20,6,40,1
OBS-33-1-9,IQ_892ff68c2aaeda,IQ_cba8d4f6c70cb8,2026-09-06,11,3,22,1
OBS-33-2-0,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-07-05,39,13,78,1
OBS-33-2-1,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-07-12,11,3,22,1
OBS-33-2-2,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-07-19,22,7,44,1
OBS-33-2-3,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-07-26,29,9,58,1
OBS-33-2-4,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-08-02,3,1,6,1
OBS-33-2-5,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-08-09,14,4,28,1
OBS-33-2-6,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-08-16,32,10,64,1
OBS-33-2-7,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-08-23,2,0,4,1
OBS-33-2-8,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-08-30,39,13,78,1
OBS-33-2-9,IQ_892ff68c2aaeda,IQ_d19e228b25b7ab,2026-09-06,15,5,30,1
OBS-33-3-0,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-07-05,14,4,28,1
OBS-33-3-1,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-07-12,35,11,70,1
OBS-33-3-2,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-07-19,19,6,38,1
OBS-33-3-3,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-07-26,25,8,50,1
OBS-33-3-4,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-08-02,32,10,64,1
OBS-33-3-5,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-08-09,10,3,20,1
OBS-33-3-6,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-08-16,38,12,76,1
OBS-33-3-7,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-08-23,12,4,24,1
OBS-33-3-8,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-08-30,19,6,38,1
OBS-33-3-9,IQ_892ff68c2aaeda,IQ_48c377d7d5a68d,2026-09-06,5,1,10,1
OBS-33-4-0,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-07-05,39,13,78,1
OBS-33-4-1,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-07-12,17,5,34,1
OBS-33-4-2,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-07-19,9,3,18,1
OBS-33-4-3,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-07-26,33,11,66,1
OBS-33-4-4,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-08-02,31,10,62,1
OBS-33-4-5,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-08-09,35,11,70,1
OBS-33-4-6,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-08-16,16,5,32,1
OBS-33-4-7,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-08-23,32,10,64,1
OBS-33-4-8,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-08-30,18,6,36,1
OBS-33-4-9,IQ_892ff68c2aaeda,IQ_3724bf97128d1c,2026-09-06,17,5,34,1
OBS-34-1-0,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-07-05,1,0,2,1
OBS-34-1-1,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-07-12,34,11,68,1
OBS-34-1-2,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-07-19,17,5,34,1
OBS-34-1-3,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-07-26,2,0,4,1
OBS-34-1-4,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-08-02,19,6,38,1
OBS-34-1-5,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-08-09,4,1,8,1
OBS-34-1-6,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-08-16,4,1,8,1
OBS-34-1-7,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-08-23,27,9,54,1
OBS-34-1-8,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-08-30,3,1,6,1
OBS-34-1-9,IQ_9b17ca25ee17c9,IQ_cba8d4f6c70cb8,2026-09-06,3,1,6,1
OBS-34-2-0,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-07-05,28,9,56,1
OBS-34-2-1,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-07-12,26,8,52,1
OBS-34-2-2,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-07-19,8,2,16,1
OBS-34-2-3,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-07-26,7,2,14,1
OBS-34-2-4,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-08-02,31,10,62,1
OBS-34-2-5,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-08-09,18,6,36,1
OBS-34-2-6,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-08-16,8,2,16,1
OBS-34-2-7,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-08-23,33,11,66,1
OBS-34-2-8,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-08-30,30,10,60,1
OBS-34-2-9,IQ_9b17ca25ee17c9,IQ_d19e228b25b7ab,2026-09-06,7,2,14,1
OBS-34-3-0,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-07-05,39,13,78,1
OBS-34-3-1,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-07-12,12,4,24,1
OBS-34-3-2,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-07-19,28,9,56,1
OBS-34-3-3,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-07-26,28,9,56,1
OBS-34-3-4,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-08-02,19,6,38,1
OBS-34-3-5,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-08-09,29,9,58,1
OBS-34-3-6,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-08-16,37,12,74,1
OBS-34-3-7,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-08-23,39,13,78,1
OBS-34-3-8,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-08-30,37,12,74,1
OBS-34-3-9,IQ_9b17ca25ee17c9,IQ_48c377d7d5a68d,2026-09-06,23,7,46,1
OBS-34-4-0,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-07-05,36,12,72,1
OBS-34-4-1,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-07-12,5,1,10,1
OBS-34-4-2,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-07-19,1,0,2,1
OBS-34-4-3,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-07-26,35,11,70,1
OBS-34-4-4,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-08-02,21,7,42,1
OBS-34-4-5,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-08-09,21,7,42,1
OBS-34-4-6,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-08-16,20,6,40,1
OBS-34-4-7,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-08-23,5,1,10,1
OBS-34-4-8,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-08-30,38,12,76,1
OBS-34-4-9,IQ_9b17ca25ee17c9,IQ_3724bf97128d1c,2026-09-06,30,10,60,1
OBS-35-1-0,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-07-05,31,10,62,1
OBS-35-1-1,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-07-12,33,11,66,1
OBS-35-1-2,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-07-19,16,5,32,1
OBS-35-1-3,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-07-26,13,4,26,1
OBS-35-1-4,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-08-02,10,3,20,1
OBS-35-1-5,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-08-09,4,1,8,1
OBS-35-1-6,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-08-16,38,12,76,1
OBS-35-1-7,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-08-23,18,6,36,1
OBS-35-1-8,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-08-30,38,12,76,1
OBS-35-1-9,IQ_05884139b2f597,IQ_cba8d4f6c70cb8,2026-09-06,5,1,10,1
OBS-35-2-0,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-07-05,28,9,56,1
OBS-35-2-1,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-07-12,32,10,64,1
OBS-35-2-2,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-07-19,21,7,42,1
OBS-35-2-3,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-07-26,35,11,70,1
OBS-35-2-4,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-08-02,39,13,78,1
OBS-35-2-5,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-08-09,35,11,70,1
OBS-35-2-6,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-08-16,19,6,38,1
OBS-35-2-7,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-08-23,24,8,48,1
OBS-35-2-8,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-08-30,37,12,74,1
OBS-35-2-9,IQ_05884139b2f597,IQ_d19e228b25b7ab,2026-09-06,14,4,28,1
OBS-35-3-0,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-07-05,35,11,70,1
OBS-35-3-1,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-07-12,27,9,54,1
OBS-35-3-2,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-07-19,28,9,56,1
OBS-35-3-3,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-07-26,26,8,52,1
OBS-35-3-4,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-08-02,36,12,72,1
OBS-35-3-5,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-08-09,33,11,66,1
OBS-35-3-6,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-08-16,20,6,40,1
OBS-35-3-7,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-08-23,15,5,30,1
OBS-35-3-8,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-08-30,3,1,6,1
OBS-35-3-9,IQ_05884139b2f597,IQ_48c377d7d5a68d,2026-09-06,36,12,72,1
OBS-35-4-0,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-07-05,35,11,70,1
OBS-35-4-1,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-07-12,9,3,18,1
OBS-35-4-2,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-07-19,16,5,32,1
OBS-35-4-3,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-07-26,24,8,48,1
OBS-35-4-4,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-08-02,6,2,12,1
OBS-35-4-5,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-08-09,8,2,16,1
OBS-35-4-6,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-08-16,33,11,66,1
OBS-35-4-7,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-08-23,38,12,76,1
OBS-35-4-8,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-08-30,20,6,40,1
OBS-35-4-9,IQ_05884139b2f597,IQ_3724bf97128d1c,2026-09-06,1,0,2,1
OBS-36-1-0,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-07-05,29,9,58,1
OBS-36-1-1,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-07-12,12,4,24,1
OBS-36-1-2,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-07-19,9,3,18,1
OBS-36-1-3,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-07-26,8,2,16,1
OBS-36-1-4,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-08-02,2,0,4,1
OBS-36-1-5,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-08-09,37,12,74,1
OBS-36-1-6,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-08-16,5,1,10,1
OBS-36-1-7,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-08-23,5,1,10,1
OBS-36-1-8,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-08-30,35,11,70,1
OBS-36-1-9,IQ_f0ae8bd8f9d2a8,IQ_cba8d4f6c70cb8,2026-09-06,26,8,52,1
OBS-36-2-0,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-07-05,38,12,76,1
OBS-36-2-1,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-07-12,17,5,34,1
OBS-36-2-2,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-07-19,31,10,62,1
OBS-36-2-3,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-07-26,22,7,44,1
OBS-36-2-4,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-08-02,39,13,78,1
OBS-36-2-5,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-08-09,36,12,72,1
OBS-36-2-6,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-08-16,10,3,20,1
OBS-36-2-7,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-08-23,15,5,30,1
OBS-36-2-8,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-08-30,16,5,32,1
OBS-36-2-9,IQ_f0ae8bd8f9d2a8,IQ_d19e228b25b7ab,2026-09-06,32,10,64,1
OBS-36-3-0,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-07-05,34,11,68,1
OBS-36-3-1,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-07-12,34,11,68,1
OBS-36-3-2,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-07-19,7,2,14,1
OBS-36-3-3,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-07-26,25,8,50,1
OBS-36-3-4,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-08-02,17,5,34,1
OBS-36-3-5,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-08-09,35,11,70,1
OBS-36-3-6,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-08-16,36,12,72,1
OBS-36-3-7,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-08-23,38,12,76,1
OBS-36-3-8,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-08-30,34,11,68,1
OBS-36-3-9,IQ_f0ae8bd8f9d2a8,IQ_48c377d7d5a68d,2026-09-06,32,10,64,1
OBS-36-4-0,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-07-05,10,3,20,1
OBS-36-4-1,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-07-12,17,5,34,1
OBS-36-4-2,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-07-19,27,9,54,1
OBS-36-4-3,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-07-26,12,4,24,1
OBS-36-4-4,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-08-02,26,8,52,1
OBS-36-4-5,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-08-09,38,12,76,1
OBS-36-4-6,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-08-16,17,5,34,1
OBS-36-4-7,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-08-23,18,6,36,1
OBS-36-4-8,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-08-30,3,1,6,1
OBS-36-4-9,IQ_f0ae8bd8f9d2a8,IQ_3724bf97128d1c,2026-09-06,27,9,54,1
OBS-37-1-0,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-07-05,31,10,62,1
OBS-37-1-1,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-07-12,20,6,40,1
OBS-37-1-2,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-07-19,4,1,8,1
OBS-37-1-3,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-07-26,16,5,32,1
OBS-37-1-4,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-08-02,22,7,44,1
OBS-37-1-5,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-08-09,5,1,10,1
OBS-37-1-6,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-08-16,28,9,56,1
OBS-37-1-7,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-08-23,6,2,12,1
OBS-37-1-8,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-08-30,34,11,68,1
OBS-37-1-9,IQ_d92c297a26b4ad,IQ_cba8d4f6c70cb8,2026-09-06,28,9,56,1
OBS-37-2-0,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-07-05,11,3,22,1
OBS-37-2-1,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-07-12,14,4,28,1
OBS-37-2-2,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-07-19,25,8,50,1
OBS-37-2-3,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-07-26,8,2,16,1
OBS-37-2-4,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-08-02,30,10,60,1
OBS-37-2-5,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-08-09,3,1,6,1
OBS-37-2-6,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-08-16,30,10,60,1
OBS-37-2-7,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-08-23,10,3,20,1
OBS-37-2-8,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-08-30,38,12,76,1
OBS-37-2-9,IQ_d92c297a26b4ad,IQ_d19e228b25b7ab,2026-09-06,3,1,6,1
OBS-37-3-0,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-07-05,24,8,48,1
OBS-37-3-1,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-07-12,38,12,76,1
OBS-37-3-2,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-07-19,23,7,46,1
OBS-37-3-3,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-07-26,27,9,54,1
OBS-37-3-4,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-08-02,5,1,10,1
OBS-37-3-5,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-08-09,37,12,74,1
OBS-37-3-6,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-08-16,34,11,68,1
OBS-37-3-7,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-08-23,31,10,62,1
OBS-37-3-8,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-08-30,37,12,74,1
OBS-37-3-9,IQ_d92c297a26b4ad,IQ_48c377d7d5a68d,2026-09-06,5,1,10,1
OBS-37-4-0,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-07-05,33,11,66,1
OBS-37-4-1,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-07-12,27,9,54,1
OBS-37-4-2,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-07-19,15,5,30,1
OBS-37-4-3,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-07-26,26,8,52,1
OBS-37-4-4,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-08-02,37,12,74,1
OBS-37-4-5,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-08-09,24,8,48,1
OBS-37-4-6,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-08-16,38,12,76,1
OBS-37-4-7,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-08-23,18,6,36,1
OBS-37-4-8,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-08-30,38,12,76,1
OBS-37-4-9,IQ_d92c297a26b4ad,IQ_3724bf97128d1c,2026-09-06,25,8,50,1
OBS-38-1-0,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-07-05,30,10,60,1
OBS-38-1-1,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-07-12,5,1,10,1
OBS-38-1-2,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-07-19,12,4,24,1
OBS-38-1-3,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-07-26,30,10,60,1
OBS-38-1-4,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-08-02,32,10,64,1
OBS-38-1-5,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-08-09,34,11,68,1
OBS-38-1-6,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-08-16,29,9,58,1
OBS-38-1-7,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-08-23,26,8,52,1
OBS-38-1-8,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-08-30,5,1,10,1
OBS-38-1-9,IQ_70849c1fe756b7,IQ_cba8d4f6c70cb8,2026-09-06,15,5,30,1
OBS-38-2-0,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-07-05,21,7,42,1
OBS-38-2-1,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-07-12,38,12,76,1
OBS-38-2-2,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-07-19,28,9,56,1
OBS-38-2-3,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-07-26,18,6,36,1
OBS-38-2-4,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-08-02,1,0,2,1
OBS-38-2-5,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-08-09,9,3,18,1
OBS-38-2-6,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-08-16,36,12,72,1
OBS-38-2-7,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-08-23,9,3,18,1
OBS-38-2-8,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-08-30,15,5,30,1
OBS-38-2-9,IQ_70849c1fe756b7,IQ_d19e228b25b7ab,2026-09-06,18,6,36,1
OBS-38-3-0,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-07-05,32,10,64,1
OBS-38-3-1,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-07-12,2,0,4,1
OBS-38-3-2,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-07-19,27,9,54,1
OBS-38-3-3,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-07-26,7,2,14,1
OBS-38-3-4,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-08-02,23,7,46,1
OBS-38-3-5,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-08-09,11,3,22,1
OBS-38-3-6,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-08-16,18,6,36,1
OBS-38-3-7,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-08-23,24,8,48,1
OBS-38-3-8,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-08-30,26,8,52,1
OBS-38-3-9,IQ_70849c1fe756b7,IQ_48c377d7d5a68d,2026-09-06,39,13,78,1
OBS-38-4-0,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-07-05,8,2,16,1
OBS-38-4-1,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-07-12,7,2,14,1
OBS-38-4-2,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-07-19,20,6,40,1
OBS-38-4-3,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-07-26,7,2,14,1
OBS-38-4-4,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-08-02,28,9,56,1
OBS-38-4-5,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-08-09,1,0,2,1
OBS-38-4-6,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-08-16,24,8,48,1
OBS-38-4-7,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-08-23,34,11,68,1
OBS-38-4-8,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-08-30,11,3,22,1
OBS-38-4-9,IQ_70849c1fe756b7,IQ_3724bf97128d1c,2026-09-06,13,4,26,1
OBS-39-1-0,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-07-05,18,6,36,1
OBS-39-1-1,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-07-12,9,3,18,1
OBS-39-1-2,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-07-19,32,10,64,1
OBS-39-1-3,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-07-26,7,2,14,1
OBS-39-1-4,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-08-02,21,7,42,1
OBS-39-1-5,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-08-09,31,10,62,1
OBS-39-1-6,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-08-16,27,9,54,1
OBS-39-1-7,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-08-23,16,5,32,1
OBS-39-1-8,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-08-30,17,5,34,1
OBS-39-1-9,IQ_715da7641aed2d,IQ_cba8d4f6c70cb8,2026-09-06,28,9,56,1
OBS-39-2-0,IQ_715da7641aed2d,IQ_d19e228b25b7ab,2026-07-05,30,10,60,1
OBS-39-2-1,IQ_715da7641aed2d,IQ_d19e228b25b7ab,2026-07-12,37,12,74,1
OBS-39-2-2,IQ_715da7641aed2d,IQ_d19e228b25b7ab,2026-07-19,27,9,54,1
OBS-39-2-3,IQ_715da7641aed2d,IQ_d19e228b25b7ab,2026-07-26,25,8,50,1
OBS-39-2-4,IQ_715da7641aed2d,IQ_d19e228b25b7ab,2026-08-02,3,1,6,1
