observation_id,version_no,hcp_id,product_id,week_ending,trx_count,nrx_count,sales_units
OBS-29-2-7,1,HCP-000029,PRODUCT-000002,2026-08-23,26,8,52
OBS-29-2-8,1,HCP-000029,PRODUCT-000002,2026-08-30,22,7,44
OBS-29-2-9,1,HCP-000029,PRODUCT-000002,2026-09-06,1,0,2
OBS-29-3-0,1,HCP-000029,PRODUCT-000003,2026-07-05,39,13,78
OBS-29-3-1,1,HCP-000029,PRODUCT-000003,2026-07-12,22,7,44
OBS-29-3-2,1,HCP-000029,PRODUCT-000003,2026-07-19,28,9,56
OBS-29-3-3,1,HCP-000029,PRODUCT-000003,2026-07-26,10,3,20
OBS-29-3-4,1,HCP-000029,PRODUCT-000003,2026-08-02,2,0,4
OBS-29-3-5,1,HCP-000029,PRODUCT-000003,2026-08-09,9,3,18
OBS-29-3-6,1,HCP-000029,PRODUCT-000003,2026-08-16,28,9,56
OBS-29-3-7,1,HCP-000029,PRODUCT-000003,2026-08-23,31,10,62
OBS-29-3-8,1,HCP-000029,PRODUCT-000003,2026-08-30,28,9,56
OBS-29-3-9,1,HCP-000029,PRODUCT-000003,2026-09-06,19,6,38
OBS-29-4-0,1,HCP-000029,PRODUCT-000004,2026-07-05,6,2,12
OBS-29-4-1,1,HCP-000029,PRODUCT-000004,2026-07-12,11,3,22
OBS-29-4-2,1,HCP-000029,PRODUCT-000004,2026-07-19,19,6,38
OBS-29-4-3,1,HCP-000029,PRODUCT-000004,2026-07-26,39,13,78
OBS-29-4-4,1,HCP-000029,PRODUCT-000004,2026-08-02,13,4,26
OBS-29-4-5,1,HCP-000029,PRODUCT-000004,2026-08-09,35,11,70
OBS-29-4-6,1,HCP-000029,PRODUCT-000004,2026-08-16,18,6,36
OBS-29-4-7,1,HCP-000029,PRODUCT-000004,2026-08-23,7,2,14
OBS-29-4-8,1,HCP-000029,PRODUCT-000004,2026-08-30,24,8,48
OBS-29-4-9,1,HCP-000029,PRODUCT-000004,2026-09-06,35,11,70
OBS-30-1-0,1,HCP-000030,PRODUCT-000001,2026-07-05,12,4,24
OBS-30-1-1,1,HCP-000030,PRODUCT-000001,2026-07-12,38,12,76
OBS-30-1-2,1,HCP-000030,PRODUCT-000001,2026-07-19,1,0,2
OBS-30-1-3,1,HCP-000030,PRODUCT-000001,2026-07-26,23,7,46
OBS-30-1-4,1,HCP-000030,PRODUCT-000001,2026-08-02,13,4,26
OBS-30-1-5,1,HCP-000030,PRODUCT-000001,2026-08-09,4,1,8
OBS-30-1-6,1,HCP-000030,PRODUCT-000001,2026-08-16,7,2,14
OBS-30-1-7,1,HCP-000030,PRODUCT-000001,2026-08-23,19,6,38
OBS-30-1-8,1,HCP-000030,PRODUCT-000001,2026-08-30,32,10,64
OBS-30-1-9,1,HCP-000030,PRODUCT-000001,2026-09-06,29,9,58
OBS-30-2-0,1,HCP-000030,PRODUCT-000002,2026-07-05,36,12,72
OBS-30-2-1,1,HCP-000030,PRODUCT-000002,2026-07-12,27,9,54
OBS-30-2-2,1,HCP-000030,PRODUCT-000002,2026-07-19,39,13,78
OBS-30-2-3,1,HCP-000030,PRODUCT-000002,2026-07-26,6,2,12
OBS-30-2-4,1,HCP-000030,PRODUCT-000002,2026-08-02,24,8,48
OBS-30-2-5,1,HCP-000030,PRODUCT-000002,2026-08-09,11,3,22
OBS-30-2-6,1,HCP-000030,PRODUCT-000002,2026-08-16,37,12,74
OBS-30-2-7,1,HCP-000030,PRODUCT-000002,2026-08-23,13,4,26
OBS-30-2-8,1,HCP-000030,PRODUCT-000002,2026-08-30,35,11,70
OBS-30-2-9,1,HCP-000030,PRODUCT-000002,2026-09-06,30,10,60
OBS-30-3-0,1,HCP-000030,PRODUCT-000003,2026-07-05,27,9,54
OBS-30-3-1,1,HCP-000030,PRODUCT-000003,2026-07-12,35,11,70
OBS-30-3-2,1,HCP-000030,PRODUCT-000003,2026-07-19,11,3,22
OBS-30-3-3,1,HCP-000030,PRODUCT-000003,2026-07-26,5,1,10
OBS-30-3-4,1,HCP-000030,PRODUCT-000003,2026-08-02,3,1,6
OBS-30-3-5,1,HCP-000030,PRODUCT-000003,2026-08-09,34,11,68
OBS-30-3-6,1,HCP-000030,PRODUCT-000003,2026-08-16,9,3,18
OBS-30-3-7,1,HCP-000030,PRODUCT-000003,2026-08-23,5,1,10
OBS-30-3-8,1,HCP-000030,PRODUCT-000003,2026-08-30,29,9,58
OBS-30-3-9,1,HCP-000030,PRODUCT-000003,2026-09-06,19,6,38
OBS-30-4-0,1,HCP-000030,PRODUCT-000004,2026-07-05,3,1,6
OBS-30-4-1,1,HCP-000030,PRODUCT-000004,2026-07-12,23,7,46
OBS-30-4-2,1,HCP-000030,PRODUCT-000004,2026-07-19,8,2,16
OBS-30-4-3,1,HCP-000030,PRODUCT-000004,2026-07-26,24,8,48
OBS-30-4-4,1,HCP-000030,PRODUCT-000004,2026-08-02,15,5,30
OBS-30-4-5,1,HCP-000030,PRODUCT-000004,2026-08-09,24,8,48
OBS-30-4-6,1,HCP-000030,PRODUCT-000004,2026-08-16,5,1,10
OBS-30-4-7,1,HCP-000030,PRODUCT-000004,2026-08-23,29,9,58
OBS-30-4-8,1,HCP-000030,PRODUCT-000004,2026-08-30,2,0,4
OBS-30-4-9,1,HCP-000030,PRODUCT-000004,2026-09-06,31,10,62
OBS-31-1-0,1,HCP-000031,PRODUCT-000001,2026-07-05,6,2,12
OBS-31-1-1,1,HCP-000031,PRODUCT-000001,2026-07-12,9,3,18
OBS-31-1-2,1,HCP-000031,PRODUCT-000001,2026-07-19,20,6,40
OBS-31-1-3,1,HCP-000031,PRODUCT-000001,2026-07-26,27,9,54
OBS-31-1-4,1,HCP-000031,PRODUCT-000001,2026-08-02,9,3,18
OBS-31-1-5,1,HCP-000031,PRODUCT-000001,2026-08-09,36,12,72
OBS-31-1-6,1,HCP-000031,PRODUCT-000001,2026-08-16,14,4,28
OBS-31-1-7,1,HCP-000031,PRODUCT-000001,2026-08-23,8,2,16
OBS-31-1-8,1,HCP-000031,PRODUCT-000001,2026-08-30,6,2,12
OBS-31-1-9,1,HCP-000031,PRODUCT-000001,2026-09-06,36,12,72
OBS-31-2-0,1,HCP-000031,PRODUCT-000002,2026-07-05,39,13,78
OBS-31-2-1,1,HCP-000031,PRODUCT-000002,2026-07-12,24,8,48
OBS-31-2-2,1,HCP-000031,PRODUCT-000002,2026-07-19,32,10,64
OBS-31-2-3,1,HCP-000031,PRODUCT-000002,2026-07-26,20,6,40
OBS-31-2-4,1,HCP-000031,PRODUCT-000002,2026-08-02,33,11,66
OBS-31-2-5,1,HCP-000031,PRODUCT-000002,2026-08-09,18,6,36
OBS-31-2-6,1,HCP-000031,PRODUCT-000002,2026-08-16,30,10,60
OBS-31-2-7,1,HCP-000031,PRODUCT-000002,2026-08-23,26,8,52
OBS-31-2-8,1,HCP-000031,PRODUCT-000002,2026-08-30,33,11,66
OBS-31-2-9,1,HCP-000031,PRODUCT-000002,2026-09-06,6,2,12
OBS-31-3-0,1,HCP-000031,PRODUCT-000003,2026-07-05,25,8,50
OBS-31-3-1,1,HCP-000031,PRODUCT-000003,2026-07-12,22,7,44
OBS-31-3-2,1,HCP-000031,PRODUCT-000003,2026-07-19,15,5,30
OBS-31-3-3,1,HCP-000031,PRODUCT-000003,2026-07-26,9,3,18
OBS-31-3-4,1,HCP-000031,PRODUCT-000003,2026-08-02,20,6,40
OBS-31-3-5,1,HCP-000031,PRODUCT-000003,2026-08-09,22,7,44
OBS-31-3-6,1,HCP-000031,PRODUCT-000003,2026-08-16,31,10,62
OBS-31-3-7,1,HCP-000031,PRODUCT-000003,2026-08-23,3,1,6
OBS-31-3-8,1,HCP-000031,PRODUCT-000003,2026-08-30,7,2,14
OBS-31-3-9,1,HCP-000031,PRODUCT-000003,2026-09-06,21,7,42
OBS-31-4-0,1,HCP-000031,PRODUCT-000004,2026-07-05,35,11,70
OBS-31-4-1,1,HCP-000031,PRODUCT-000004,2026-07-12,8,2,16
OBS-31-4-2,1,HCP-000031,PRODUCT-000004,2026-07-19,31,10,62
OBS-31-4-3,1,HCP-000031,PRODUCT-000004,2026-07-26,20,6,40
OBS-31-4-4,1,HCP-000031,PRODUCT-000004,2026-08-02,17,5,34
OBS-31-4-5,1,HCP-000031,PRODUCT-000004,2026-08-09,23,7,46
OBS-31-4-6,1,HCP-000031,PRODUCT-000004,2026-08-16,6,2,12
OBS-31-4-7,1,HCP-000031,PRODUCT-000004,2026-08-23,21,7,42
OBS-31-4-8,1,HCP-000031,PRODUCT-000004,2026-08-30,31,10,62
OBS-31-4-9,1,HCP-000031,PRODUCT-000004,2026-09-06,35,11,70
OBS-32-1-0,1,HCP-000032,PRODUCT-000001,2026-07-05,10,3,20
OBS-32-1-1,1,HCP-000032,PRODUCT-000001,2026-07-12,23,7,46
OBS-32-1-2,1,HCP-000032,PRODUCT-000001,2026-07-19,38,12,76
OBS-32-1-3,1,HCP-000032,PRODUCT-000001,2026-07-26,29,9,58
OBS-32-1-4,1,HCP-000032,PRODUCT-000001,2026-08-02,36,12,72
OBS-32-1-5,1,HCP-000032,PRODUCT-000001,2026-08-09,7,2,14
OBS-32-1-6,1,HCP-000032,PRODUCT-000001,2026-08-16,9,3,18
OBS-32-1-7,1,HCP-000032,PRODUCT-000001,2026-08-23,2,0,4
OBS-32-1-8,1,HCP-000032,PRODUCT-000001,2026-08-30,34,11,68
OBS-32-1-9,1,HCP-000032,PRODUCT-000001,2026-09-06,16,5,32
OBS-32-2-0,1,HCP-000032,PRODUCT-000002,2026-07-05,14,4,28
OBS-32-2-1,1,HCP-000032,PRODUCT-000002,2026-07-12,29,9,58
OBS-32-2-2,1,HCP-000032,PRODUCT-000002,2026-07-19,11,3,22
OBS-32-2-3,1,HCP-000032,PRODUCT-000002,2026-07-26,35,11,70
OBS-32-2-4,1,HCP-000032,PRODUCT-000002,2026-08-02,16,5,32
OBS-32-2-5,1,HCP-000032,PRODUCT-000002,2026-08-09,23,7,46
OBS-32-2-6,1,HCP-000032,PRODUCT-000002,2026-08-16,26,8,52
OBS-32-2-7,1,HCP-000032,PRODUCT-000002,2026-08-23,4,1,8
OBS-32-2-8,1,HCP-000032,PRODUCT-000002,2026-08-30,37,12,74
OBS-32-2-9,1,HCP-000032,PRODUCT-000002,2026-09-06,38,12,76
OBS-32-3-0,1,HCP-000032,PRODUCT-000003,2026-07-05,22,7,44
OBS-32-3-1,1,HCP-000032,PRODUCT-000003,2026-07-12,14,4,28
OBS-32-3-2,1,HCP-000032,PRODUCT-000003,2026-07-19,36,12,72
OBS-32-3-3,1,HCP-000032,PRODUCT-000003,2026-07-26,14,4,28
OBS-32-3-4,1,HCP-000032,PRODUCT-000003,2026-08-02,4,1,8
OBS-32-3-5,1,HCP-000032,PRODUCT-000003,2026-08-09,39,13,78
OBS-32-3-6,1,HCP-000032,PRODUCT-000003,2026-08-16,20,6,40
OBS-32-3-7,1,HCP-000032,PRODUCT-000003,2026-08-23,5,1,10
OBS-32-3-8,1,HCP-000032,PRODUCT-000003,2026-08-30,29,9,58
OBS-32-3-9,1,HCP-000032,PRODUCT-000003,2026-09-06,12,4,24
OBS-32-4-0,1,HCP-000032,PRODUCT-000004,2026-07-05,24,8,48
OBS-32-4-1,1,HCP-000032,PRODUCT-000004,2026-07-12,28,9,56
OBS-32-4-2,1,HCP-000032,PRODUCT-000004,2026-07-19,2,0,4
OBS-32-4-3,1,HCP-000032,PRODUCT-000004,2026-07-26,25,8,50
OBS-32-4-4,1,HCP-000032,PRODUCT-000004,2026-08-02,5,1,10
OBS-32-4-5,1,HCP-000032,PRODUCT-000004,2026-08-09,10,3,20
OBS-32-4-6,1,HCP-000032,PRODUCT-000004,2026-08-16,9,3,18
OBS-32-4-7,1,HCP-000032,PRODUCT-000004,2026-08-23,5,1,10
OBS-32-4-8,1,HCP-000032,PRODUCT-000004,2026-08-30,23,7,46
OBS-32-4-9,1,HCP-000032,PRODUCT-000004,2026-09-06,35,11,70
OBS-33-1-0,1,HCP-000033,PRODUCT-000001,2026-07-05,37,12,74
OBS-33-1-1,1,HCP-000033,PRODUCT-000001,2026-07-12,37,12,74
OBS-33-1-2,1,HCP-000033,PRODUCT-000001,2026-07-19,22,7,44
OBS-33-1-3,1,HCP-000033,PRODUCT-000001,2026-07-26,13,4,26
OBS-33-1-4,1,HCP-000033,PRODUCT-000001,2026-08-02,10,3,20
OBS-33-1-5,1,HCP-000033,PRODUCT-000001,2026-08-09,37,12,74
OBS-33-1-6,1,HCP-000033,PRODUCT-000001,2026-08-16,36,12,72
OBS-33-1-7,1,HCP-000033,PRODUCT-000001,2026-08-23,38,12,76
OBS-33-1-8,1,HCP-000033,PRODUCT-000001,2026-08-30,20,6,40
OBS-33-1-9,1,HCP-000033,PRODUCT-000001,2026-09-06,11,3,22
OBS-33-2-0,1,HCP-000033,PRODUCT-000002,2026-07-05,39,13,78
OBS-33-2-1,1,HCP-000033,PRODUCT-000002,2026-07-12,11,3,22
OBS-33-2-2,1,HCP-000033,PRODUCT-000002,2026-07-19,22,7,44
OBS-33-2-3,1,HCP-000033,PRODUCT-000002,2026-07-26,29,9,58
OBS-33-2-4,1,HCP-000033,PRODUCT-000002,2026-08-02,3,1,6
OBS-33-2-5,1,HCP-000033,PRODUCT-000002,2026-08-09,14,4,28
OBS-33-2-6,1,HCP-000033,PRODUCT-000002,2026-08-16,32,10,64
OBS-33-2-7,1,HCP-000033,PRODUCT-000002,2026-08-23,2,0,4
OBS-33-2-8,1,HCP-000033,PRODUCT-000002,2026-08-30,39,13,78
OBS-33-2-9,1,HCP-000033,PRODUCT-000002,2026-09-06,15,5,30
OBS-33-3-0,1,HCP-000033,PRODUCT-000003,2026-07-05,14,4,28
OBS-33-3-1,1,HCP-000033,PRODUCT-000003,2026-07-12,35,11,70
OBS-33-3-2,1,HCP-000033,PRODUCT-000003,2026-07-19,19,6,38
OBS-33-3-3,1,HCP-000033,PRODUCT-000003,2026-07-26,25,8,50
OBS-33-3-4,1,HCP-000033,PRODUCT-000003,2026-08-02,32,10,64
OBS-33-3-5,1,HCP-000033,PRODUCT-000003,2026-08-09,10,3,20
OBS-33-3-6,1,HCP-000033,PRODUCT-000003,2026-08-16,38,12,76
OBS-33-3-7,1,HCP-000033,PRODUCT-000003,2026-08-23,12,4,24
OBS-33-3-8,1,HCP-000033,PRODUCT-000003,2026-08-30,19,6,38
OBS-33-3-9,1,HCP-000033,PRODUCT-000003,2026-09-06,5,1,10
OBS-33-4-0,1,HCP-000033,PRODUCT-000004,2026-07-05,39,13,78
OBS-33-4-1,1,HCP-000033,PRODUCT-000004,2026-07-12,17,5,34
OBS-33-4-2,1,HCP-000033,PRODUCT-000004,2026-07-19,9,3,18
OBS-33-4-3,1,HCP-000033,PRODUCT-000004,2026-07-26,33,11,66
OBS-33-4-4,1,HCP-000033,PRODUCT-000004,2026-08-02,31,10,62
OBS-33-4-5,1,HCP-000033,PRODUCT-000004,2026-08-09,35,11,70
OBS-33-4-6,1,HCP-000033,PRODUCT-000004,2026-08-16,16,5,32
OBS-33-4-7,1,HCP-000033,PRODUCT-000004,2026-08-23,32,10,64
OBS-33-4-8,1,HCP-000033,PRODUCT-000004,2026-08-30,18,6,36
OBS-33-4-9,1,HCP-000033,PRODUCT-000004,2026-09-06,17,5,34
OBS-34-1-0,1,HCP-000034,PRODUCT-000001,2026-07-05,1,0,2
OBS-34-1-1,1,HCP-000034,PRODUCT-000001,2026-07-12,34,11,68
OBS-34-1-2,1,HCP-000034,PRODUCT-000001,2026-07-19,17,5,34
OBS-34-1-3,1,HCP-000034,PRODUCT-000001,2026-07-26,2,0,4
OBS-34-1-4,1,HCP-000034,PRODUCT-000001,2026-08-02,19,6,38
OBS-34-1-5,1,HCP-000034,PRODUCT-000001,2026-08-09,4,1,8
OBS-34-1-6,1,HCP-000034,PRODUCT-000001,2026-08-16,4,1,8
OBS-34-1-7,1,HCP-000034,PRODUCT-000001,2026-08-23,27,9,54
OBS-34-1-8,1,HCP-000034,PRODUCT-000001,2026-08-30,3,1,6
OBS-34-1-9,1,HCP-000034,PRODUCT-000001,2026-09-06,3,1,6
OBS-34-2-0,1,HCP-000034,PRODUCT-000002,2026-07-05,28,9,56
OBS-34-2-1,1,HCP-000034,PRODUCT-000002,2026-07-12,26,8,52
OBS-34-2-2,1,HCP-000034,PRODUCT-000002,2026-07-19,8,2,16
OBS-34-2-3,1,HCP-000034,PRODUCT-000002,2026-07-26,7,2,14
OBS-34-2-4,1,HCP-000034,PRODUCT-000002,2026-08-02,31,10,62
OBS-34-2-5,1,HCP-000034,PRODUCT-000002,2026-08-09,18,6,36
OBS-34-2-6,1,HCP-000034,PRODUCT-000002,2026-08-16,8,2,16
OBS-34-2-7,1,HCP-000034,PRODUCT-000002,2026-08-23,33,11,66
OBS-34-2-8,1,HCP-000034,PRODUCT-000002,2026-08-30,30,10,60
OBS-34-2-9,1,HCP-000034,PRODUCT-000002,2026-09-06,7,2,14
OBS-34-3-0,1,HCP-000034,PRODUCT-000003,2026-07-05,39,13,78
OBS-34-3-1,1,HCP-000034,PRODUCT-000003,2026-07-12,12,4,24
OBS-34-3-2,1,HCP-000034,PRODUCT-000003,2026-07-19,28,9,56
OBS-34-3-3,1,HCP-000034,PRODUCT-000003,2026-07-26,28,9,56
OBS-34-3-4,1,HCP-000034,PRODUCT-000003,2026-08-02,19,6,38
OBS-34-3-5,1,HCP-000034,PRODUCT-000003,2026-08-09,29,9,58
OBS-34-3-6,1,HCP-000034,PRODUCT-000003,2026-08-16,37,12,74
OBS-34-3-7,1,HCP-000034,PRODUCT-000003,2026-08-23,39,13,78
OBS-34-3-8,1,HCP-000034,PRODUCT-000003,2026-08-30,37,12,74
OBS-34-3-9,1,HCP-000034,PRODUCT-000003,2026-09-06,23,7,46
OBS-34-4-0,1,HCP-000034,PRODUCT-000004,2026-07-05,36,12,72
OBS-34-4-1,1,HCP-000034,PRODUCT-000004,2026-07-12,5,1,10
OBS-34-4-2,1,HCP-000034,PRODUCT-000004,2026-07-19,1,0,2
OBS-34-4-3,1,HCP-000034,PRODUCT-000004,2026-07-26,35,11,70
OBS-34-4-4,1,HCP-000034,PRODUCT-000004,2026-08-02,21,7,42
OBS-34-4-5,1,HCP-000034,PRODUCT-000004,2026-08-09,21,7,42
OBS-34-4-6,1,HCP-000034,PRODUCT-000004,2026-08-16,20,6,40
OBS-34-4-7,1,HCP-000034,PRODUCT-000004,2026-08-23,5,1,10
OBS-34-4-8,1,HCP-000034,PRODUCT-000004,2026-08-30,38,12,76
OBS-34-4-9,1,HCP-000034,PRODUCT-000004,2026-09-06,30,10,60
OBS-35-1-0,1,HCP-000035,PRODUCT-000001,2026-07-05,31,10,62
OBS-35-1-1,1,HCP-000035,PRODUCT-000001,2026-07-12,33,11,66
OBS-35-1-2,1,HCP-000035,PRODUCT-000001,2026-07-19,16,5,32
OBS-35-1-3,1,HCP-000035,PRODUCT-000001,2026-07-26,13,4,26
OBS-35-1-4,1,HCP-000035,PRODUCT-000001,2026-08-02,10,3,20
OBS-35-1-5,1,HCP-000035,PRODUCT-000001,2026-08-09,4,1,8
OBS-35-1-6,1,HCP-000035,PRODUCT-000001,2026-08-16,38,12,76
OBS-35-1-7,1,HCP-000035,PRODUCT-000001,2026-08-23,18,6,36
OBS-35-1-8,1,HCP-000035,PRODUCT-000001,2026-08-30,38,12,76
OBS-35-1-9,1,HCP-000035,PRODUCT-000001,2026-09-06,5,1,10
OBS-35-2-0,1,HCP-000035,PRODUCT-000002,2026-07-05,28,9,56
OBS-35-2-1,1,HCP-000035,PRODUCT-000002,2026-07-12,32,10,64
OBS-35-2-2,1,HCP-000035,PRODUCT-000002,2026-07-19,21,7,42
OBS-35-2-3,1,HCP-000035,PRODUCT-000002,2026-07-26,35,11,70
OBS-35-2-4,1,HCP-000035,PRODUCT-000002,2026-08-02,39,13,78
OBS-35-2-5,1,HCP-000035,PRODUCT-000002,2026-08-09,35,11,70
OBS-35-2-6,1,HCP-000035,PRODUCT-000002,2026-08-16,19,6,38
OBS-35-2-7,1,HCP-000035,PRODUCT-000002,2026-08-23,24,8,48
OBS-35-2-8,1,HCP-000035,PRODUCT-000002,2026-08-30,37,12,74
OBS-35-2-9,1,HCP-000035,PRODUCT-000002,2026-09-06,14,4,28
OBS-35-3-0,1,HCP-000035,PRODUCT-000003,2026-07-05,35,11,70
OBS-35-3-1,1,HCP-000035,PRODUCT-000003,2026-07-12,27,9,54
OBS-35-3-2,1,HCP-000035,PRODUCT-000003,2026-07-19,28,9,56
OBS-35-3-3,1,HCP-000035,PRODUCT-000003,2026-07-26,26,8,52
OBS-35-3-4,1,HCP-000035,PRODUCT-000003,2026-08-02,36,12,72
OBS-35-3-5,1,HCP-000035,PRODUCT-000003,2026-08-09,33,11,66
OBS-35-3-6,1,HCP-000035,PRODUCT-000003,2026-08-16,20,6,40
OBS-35-3-7,1,HCP-000035,PRODUCT-000003,2026-08-23,15,5,30
OBS-35-3-8,1,HCP-000035,PRODUCT-000003,2026-08-30,3,1,6
OBS-35-3-9,1,HCP-000035,PRODUCT-000003,2026-09-06,36,12,72
OBS-35-4-0,1,HCP-000035,PRODUCT-000004,2026-07-05,35,11,70
OBS-35-4-1,1,HCP-000035,PRODUCT-000004,2026-07-12,9,3,18
OBS-35-4-2,1,HCP-000035,PRODUCT-000004,2026-07-19,16,5,32
OBS-35-4-3,1,HCP-000035,PRODUCT-000004,2026-07-26,24,8,48
OBS-35-4-4,1,HCP-000035,PRODUCT-000004,2026-08-02,6,2,12
OBS-35-4-5,1,HCP-000035,PRODUCT-000004,2026-08-09,8,2,16
OBS-35-4-6,1,HCP-000035,PRODUCT-000004,2026-08-16,33,11,66
OBS-35-4-7,1,HCP-000035,PRODUCT-000004,2026-08-23,38,12,76
OBS-35-4-8,1,HCP-000035,PRODUCT-000004,2026-08-30,20,6,40
OBS-35-4-9,1,HCP-000035,PRODUCT-000004,2026-09-06,1,0,2
OBS-36-1-0,1,HCP-000036,PRODUCT-000001,2026-07-05,29,9,58
OBS-36-1-1,1,HCP-000036,PRODUCT-000001,2026-07-12,12,4,24
OBS-36-1-2,1,HCP-000036,PRODUCT-000001,2026-07-19,9,3,18
OBS-36-1-3,1,HCP-000036,PRODUCT-000001,2026-07-26,8,2,16
OBS-36-1-4,1,HCP-000036,PRODUCT-000001,2026-08-02,2,0,4
OBS-36-1-5,1,HCP-000036,PRODUCT-000001,2026-08-09,37,12,74
OBS-36-1-6,1,HCP-000036,PRODUCT-000001,2026-08-16,5,1,10
OBS-36-1-7,1,HCP-000036,PRODUCT-000001,2026-08-23,5,1,10
OBS-36-1-8,1,HCP-000036,PRODUCT-000001,2026-08-30,35,11,70
OBS-36-1-9,1,HCP-000036,PRODUCT-000001,2026-09-06,26,8,52
OBS-36-2-0,1,HCP-000036,PRODUCT-000002,2026-07-05,38,12,76
OBS-36-2-1,1,HCP-000036,PRODUCT-000002,2026-07-12,17,5,34
OBS-36-2-2,1,HCP-000036,PRODUCT-000002,2026-07-19,31,10,62
OBS-36-2-3,1,HCP-000036,PRODUCT-000002,2026-07-26,22,7,44
OBS-36-2-4,1,HCP-000036,PRODUCT-000002,2026-08-02,39,13,78
OBS-36-2-5,1,HCP-000036,PRODUCT-000002,2026-08-09,36,12,72
OBS-36-2-6,1,HCP-000036,PRODUCT-000002,2026-08-16,10,3,20
OBS-36-2-7,1,HCP-000036,PRODUCT-000002,2026-08-23,15,5,30
OBS-36-2-8,1,HCP-000036,PRODUCT-000002,2026-08-30,16,5,32
OBS-36-2-9,1,HCP-000036,PRODUCT-000002,2026-09-06,32,10,64
OBS-36-3-0,1,HCP-000036,PRODUCT-000003,2026-07-05,34,11,68
OBS-36-3-1,1,HCP-000036,PRODUCT-000003,2026-07-12,34,11,68
OBS-36-3-2,1,HCP-000036,PRODUCT-000003,2026-07-19,7,2,14
OBS-36-3-3,1,HCP-000036,PRODUCT-000003,2026-07-26,25,8,50
OBS-36-3-4,1,HCP-000036,PRODUCT-000003,2026-08-02,17,5,34
OBS-36-3-5,1,HCP-000036,PRODUCT-000003,2026-08-09,35,11,70
OBS-36-3-6,1,HCP-000036,PRODUCT-000003,2026-08-16,36,12,72
OBS-36-3-7,1,HCP-000036,PRODUCT-000003,2026-08-23,38,12,76
OBS-36-3-8,1,HCP-000036,PRODUCT-000003,2026-08-30,34,11,68
OBS-36-3-9,1,HCP-000036,PRODUCT-000003,2026-09-06,32,10,64
OBS-36-4-0,1,HCP-000036,PRODUCT-000004,2026-07-05,10,3,20
OBS-36-4-1,1,HCP-000036,PRODUCT-000004,2026-07-12,17,5,34
OBS-36-4-2,1,HCP-000036,PRODUCT-000004,2026-07-19,27,9,54
OBS-36-4-3,1,HCP-000036,PRODUCT-000004,2026-07-26,12,4,24
OBS-36-4-4,1,HCP-000036,PRODUCT-000004,2026-08-02,26,8,52
OBS-36-4-5,1,HCP-000036,PRODUCT-000004,2026-08-09,38,12,76
OBS-36-4-6,1,HCP-000036,PRODUCT-000004,2026-08-16,17,5,34
OBS-36-4-7,1,HCP-000036,PRODUCT-000004,2026-08-23,18,6,36
OBS-36-4-8,1,HCP-000036,PRODUCT-000004,2026-08-30,3,1,6
OBS-36-4-9,1,HCP-000036,PRODUCT-000004,2026-09-06,27,9,54
OBS-37-1-0,1,HCP-000037,PRODUCT-000001,2026-07-05,31,10,62
OBS-37-1-1,1,HCP-000037,PRODUCT-000001,2026-07-12,20,6,40
OBS-37-1-2,1,HCP-000037,PRODUCT-000001,2026-07-19,4,1,8
OBS-37-1-3,1,HCP-000037,PRODUCT-000001,2026-07-26,16,5,32
OBS-37-1-4,1,HCP-000037,PRODUCT-000001,2026-08-02,22,7,44
OBS-37-1-5,1,HCP-000037,PRODUCT-000001,2026-08-09,5,1,10
OBS-37-1-6,1,HCP-000037,PRODUCT-000001,2026-08-16,28,9,56
OBS-37-1-7,1,HCP-000037,PRODUCT-000001,2026-08-23,6,2,12
OBS-37-1-8,1,HCP-000037,PRODUCT-000001,2026-08-30,34,11,68
OBS-37-1-9,1,HCP-000037,PRODUCT-000001,2026-09-06,28,9,56
OBS-37-2-0,1,HCP-000037,PRODUCT-000002,2026-07-05,11,3,22
OBS-37-2-1,1,HCP-000037,PRODUCT-000002,2026-07-12,14,4,28
OBS-37-2-2,1,HCP-000037,PRODUCT-000002,2026-07-19,25,8,50
OBS-37-2-3,1,HCP-000037,PRODUCT-000002,2026-07-26,8,2,16
OBS-37-2-4,1,HCP-000037,PRODUCT-000002,2026-08-02,30,10,60
OBS-37-2-5,1,HCP-000037,PRODUCT-000002,2026-08-09,3,1,6
OBS-37-2-6,1,HCP-000037,PRODUCT-000002,2026-08-16,30,10,60
OBS-37-2-7,1,HCP-000037,PRODUCT-000002,2026-08-23,10,3,20
OBS-37-2-8,1,HCP-000037,PRODUCT-000002,2026-08-30,38,12,76
OBS-37-2-9,1,HCP-000037,PRODUCT-000002,2026-09-06,3,1,6
OBS-37-3-0,1,HCP-000037,PRODUCT-000003,2026-07-05,24,8,48
OBS-37-3-1,1,HCP-000037,PRODUCT-000003,2026-07-12,38,12,76
OBS-37-3-2,1,HCP-000037,PRODUCT-000003,2026-07-19,23,7,46
OBS-37-3-3,1,HCP-000037,PRODUCT-000003,2026-07-26,27,9,54
OBS-37-3-4,1,HCP-000037,PRODUCT-000003,2026-08-02,5,1,10
OBS-37-3-5,1,HCP-000037,PRODUCT-000003,2026-08-09,37,12,74
OBS-37-3-6,1,HCP-000037,PRODUCT-000003,2026-08-16,34,11,68
OBS-37-3-7,1,HCP-000037,PRODUCT-000003,2026-08-23,31,10,62
OBS-37-3-8,1,HCP-000037,PRODUCT-000003,2026-08-30,37,12,74
